rating,id,imdbid,year,title_x,Normalized_Title,Wiki_ID,Movie_ID,title_y,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear
3,2758,1068242,2011,Footloose,footloose,24570673,/m/080nwsb,Footloose,2011-10-06,62701289.0,113.0,['English Language'],['United States of America'],"['Remake', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2011
2,2779,1216475,2011,Cars 2,cars2,16839388,/m/0407yj_,Cars 2,2011-06-18,559852396.0,106.0,"['French Language', 'Japanese Language', 'Italian Language', 'English Language']",['United States of America'],"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure', 'Spy']",2011
3,2790,1498569,2011,Restless,restless,26889567,/m/0djb3vw,Restless,2011-04-06,163265.0,91.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",2011
3,2792,1242460,2011,We Need to Talk About Kevin,weneedtotalkaboutkevin,17260746,/m/0bs8s1p,We Need to Talk about Kevin,2011-05-12,6038942.0,105.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Drama']",2011
1,2807,1637688,2011,In Time,intime,29446866,/m/0dr_xmk,In Time,2011-10-26,173930596.0,109.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Action']",2011
2,2819,1306980,2011,50/50,50/50,28150124,/m/0cmdwwg,50/50,2011-09-12,39187783.0,100.0,"['English Language', 'American English']",['United States of America'],"['Drama', 'Biography', 'Comedy-drama', 'Comedy']",2011
1,2822,1615147,2011,Margin Call,margincall,27863892,/m/0cc7hmk,Margin Call,2011-01-25,16086247.0,107.0,['English Language'],['United States of America'],"['Thriller', 'Drama']",2011
3,3147,1720182,2011,October Baby,octoberbaby,35106177,/m/0h2lh1m,October Baby,2011,99336167.0,,['English Language'],['United States of America'],['Drama'],2011
3,2833,1675192,2011,Take Shelter,takeshelter,31918569,/m/0fpmrm3,Take Shelter,2011-01-24,3077604.0,120.0,"['English Language', 'American English']",['United States of America'],"['Thriller', 'Drama']",2011
3,2834,1462041,2011,Dream House,dreamhouse,28224334,/m/0cn_srj,Dream House,2011-09-30,38502340.0,92.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Mystery', 'Drama']",2011
3,2839,1441326,2011,Martha Marcy May Marlene,marthamarcymaymarlene,31514071,/m/0fpmrnk,Martha Marcy May Marlene,2011-01-21,3538446.0,120.0,['English Language'],['United States of America'],"['Thriller', 'Drama']",2011
2,2842,1253864,2011,Immortals,immortals,23941382,/m/076tw54,Immortals,2011-11-10,226904017.0,110.0,['English Language'],['United States of America'],"['Action/Adventure', 'Drama', 'Fantasy', 'Adventure', 'War film']",2011
3,2865,1758692,2011,Like Crazy,likecrazy,30979351,/m/0fpmrlv,Like Crazy,2011-01-22,3542353.0,89.0,"['English Language', 'American English']",['United States of America'],"['Romance Film', 'Drama']",2011
3,2876,1564367,2011,Just Go with It,justgowithit,26107567,/m/0bshwmp,Just Go With It,2011-02-09,214918407.0,117.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2011
2,2877,1622979,2011,Final Destination 5,finaldestination5,28722503,/m/0cz8mkh,Final Destination 5,2011-08-04,157887643.0,95.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Teen', 'Supernatural']",2011
3,2878,1778304,2011,Paranormal Activity 3,paranormalactivity3,30695973,/m/0h1f30d,Paranormal Activity 3,2011-10-14,205703818.0,81.0,['English Language'],['United States of America'],"['Mystery', 'Horror']",2011
1,2879,0448694,2011,Puss in Boots,pussinboots,28042876,/m/0cmf0m0,Puss in Boots,2011-10-27,554709226.0,90.0,['English Language'],['United States of America'],"['Comedy', 'Fantasy', 'Adventure', 'Animation']",2011
3,2880,1596346,2011,Soul Surfer,soulsurfer,26349729,/m/0bby9p5,Soul Surfer,2011-04-08,44268170.0,106.0,['English Language'],['United States of America'],"['Sports', 'Action', 'Drama', 'Biography']",2011
3,2887,1655420,2011,My Week with Marilyn,myweekwithmarilyn,29034540,/m/0dgst_d,My Week with Marilyn,2011-10-09,71986895.0,98.0,['English Language'],"['United States of America', 'United Kingdom']","['Biographical film', 'Historical fiction', 'Drama']",2011
3,2909,1508675,2011,Le Havre,lehavre,26780634,/m/0bmkksm,Le Havre,2011-05-17,12944958.0,93.0,"['French Language', 'Finnish Language', 'English Language']","['Finland', 'France', 'Germany']","['Comedy film', 'Drama']",2011
3,2911,0844993,2011,Hoodwinked Too! Hood vs. Evil,hoodwinkedtoo!hoodvs.evil,15968935,/m/08660ng,Hoodwinked Too! Hood vs. Evil,2011-04-29,16960968.0,87.0,['English Language'],['United States of America'],"['Indie', 'Computer Animation', 'Animation', ""Children's"", 'Comedy', 'Family Film']",2011
1,2918,0822847,2011,Priest,priest,23980112,/m/076xkps,Priest,2011-04-26,,87.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Superhero movie', 'Action/Adventure', 'Action']",2011
3,2935,1541160,2011,Flypaper,flypaper,31111589,/m/0gh8v1n,Flypaper,2011-01-28,,87.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Screwball comedy', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action', 'Romantic comedy']",2011
1,2943,1515091,2011,Sherlock Holmes: A Game of Shadows,sherlockholmes:agameofshadows,25793288,/m/0dlngsd,Sherlock Holmes: A Game of Shadows,2011-12-15,543848418.0,,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Action/Adventure', 'Mystery', 'Period piece', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",2011
2,2944,0480687,2011,Hall Pass,hallpass,26554437,/m/0bh6zg4,Hall Pass,2011-02-24,83160734.0,109.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2011
3,2948,1615918,2011,Alvin and the Chipmunks: Chipwrecked,alvinandthechipmunks:chipwrecked,32506361,/m/0h1cdwq,Alvin and the Chipmunks: Chipwrecked,2011-12-16,,87.0,['English Language'],['United States of America'],"['Computer Animation', 'Family Film', 'Fantasy', 'Comedy', 'Animation']",2011
3,2952,1625346,2011,Young Adult,youngadult,31700012,/m/0gmcylb,Young Adult,2011-12-09,22654650.0,94.0,['English Language'],['United States of America'],"['Drama', 'Comedy']",2011
1,2954,1650043,2011,Diary of a Wimpy Kid: Rodrick Rules,diaryofawimpykid:rodrickrules,30311716,/m/0g5r4vt,Diary of a Wimpy Kid: Rodrick Rules,2011-03-17,72417394.0,100.0,['English Language'],['United States of America'],"['Family Film', 'Comedy']",2011
1,2958,1568911,2011,War Horse,warhorse,27754718,/m/0cc5qkt,War Horse,2011-12-25,177059441.0,146.0,['English Language'],"['United States of America', 'United Kingdom']","['Drama', 'Period piece', 'Coming of age', 'War film']",2011
1,2964,0471042,2011,Tower Heist,towerheist,29139393,/m/0dlns08,Tower Heist,2011-11-02,152900000.0,104.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action', 'Comedy']",2011
3,2975,1438176,2011,Fright Night,frightnight,27756811,/m/0cc7nwj,Fright Night,2011-08-14,41002607.0,120.0,"['Japanese Language', 'English Language']",['United States of America'],"['Remake', 'Comedy horror', 'Vampire movies', 'Horror']",2011
3,2978,1621994,2011,Once Upon a Warrior,onceuponawarrior,24841555,/m/0gxbmpt,Once Upon a Warrior,2011-01-14,,150.0,['Telugu language'],['India'],"['Action/Adventure', 'Family Film', 'Fantasy', 'Adventure', 'World cinema']",2011
3,2985,0970179,2011,Hugo,hugo,12767159,/m/0ch26b_,Hugo,2011-10-10,185770160.0,128.0,['English Language'],['United States of America'],"['Mystery', 'Family Film', 'Drama', 'Adventure']",2011
3,2990,1692486,2011,Carnage,carnage,30885871,/m/0gg8z1f,Carnage,2011-09-01,27520098.0,79.0,['English Language'],"['France', 'Poland', 'Spain', 'Germany']","['Drama', 'Comedy']",2011
3,2991,1435513,2011,Hysteria,hysteria,32781983,/m/0h3nj2q,Hysteria,2011-09-15,7954139.0,99.0,['English Language'],"['France', 'United Kingdom', 'Luxembourg', 'Germany']","['Romance Film', 'Comedy film']",2011
0,2998,1506999,2011,Haywire,haywire,27656617,/m/0c40vxk,Haywire,2011-11-07,31143859.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Action', 'Spy']",2011
1,3006,1827487,2011,Once upon a time in Anatolia,onceuponatimeinanatolia,30740974,/m/0gf7y4t,Once Upon a Time in Anatolia,2011-05-21,,157.0,['Turkish Language'],"['Bosnia and Herzegovina', 'Turkey']","['Crime Fiction', 'Drama']",2011
3,3021,1637706,2011,Our Idiot Brother,ouridiotbrother,28173585,/m/0cmbmct,Our Idiot Brother,2011-01-22,24816118.0,90.0,['English Language'],['United States of America'],"['Drama', 'Comedy']",2011
1,3028,1477837,2011,Cedar Rapids,cedarrapids,27652539,/m/0c3wq27,Cedar Rapids,2011-01-23,6861102.0,87.0,['English Language'],['United States of America'],['Comedy'],2011
1,3043,1291584,2011,Warrior,warrior,22327149,/m/05szl93,Warrior,2011-09-09,23057115.0,140.0,['English Language'],['United States of America'],"['Sports', 'Martial Arts Film', 'Action', 'Drama']",2011
0,10625,0102411,2011,Warrior,warrior,22327149,/m/05szl93,Warrior,2011-09-09,23057115.0,140.0,['English Language'],['United States of America'],"['Sports', 'Martial Arts Film', 'Action', 'Drama']",2011
3,3063,1602098,2011,Albert Nobbs,albertnobbs,30081969,/m/0g5879y,Albert Nobbs,2011-09-02,5410553.0,113.0,"['English Language', 'American English']","['Ireland', 'United Kingdom']","['LGBT', 'Period piece', 'Drama', 'Romance Film']",2011
3,3388,1798188,2011,From Up on Poppy Hill,fromuponpoppyhill,31769881,/m/0gtvclp,From up on Poppy Hill,2011-07-16,60034949.0,91.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Anime', 'Drama', 'Animation']",2011
3,3107,1699231,2011,Quarantine 2: Terminal,quarantine2:terminal,31093623,/m/0czbpgt,Quarantine 2: Terminal,2011,,86.0,[],[],"['Thriller', 'Mystery', 'Science Fiction', 'Horror']",2011
0,3144,1568816,2011,Phase 7,phase7,32972617,/m/0g4j900,Phase 7,2011-03-03,,95.0,['Spanish Language'],['Argentina'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'World cinema', 'Fantasy', 'Comedy']",2011
3,3120,1720616,2011,Friends with Kids,friendswithkids,32298508,/m/0gx_t8p,Friends with Kids,2011-09-09,12186625.0,100.0,"['English Language', 'American English']",['United States of America'],['Comedy film'],2011
3,3131,1641410,2011,Terraferma,terraferma,32592054,/m/0h1cl6_,Terraferma,2011-09-04,,88.0,"['Amharic Language', 'Italian Language', 'Sicilian Language']","['France', 'Italy']",['Drama'],2011
2,3136,1389137,2011,We Bought a Zoo,weboughtazoo,29373289,/m/0ds1glg,We Bought a Zoo,2011-11-26,120081841.0,124.0,['English Language'],['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Comedy-drama', 'Comedy']",2011
3,3156,0906778,2011,Black Butterflies,blackbutterflies,31527015,/m/0gfnhhp,Black Butterflies,2011-04,,110.0,['English Language'],"['South Africa', 'Netherlands', 'Germany']","['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'World cinema']",2011
3,3170,1067774,2011,Monte Carlo,montecarlo,27265721,/m/0d8n8lx,Monte Carlo,2011-06-30,43075968.0,109.0,['English Language'],"['United States of America', 'Hungary']","['Romantic comedy', 'Adventure', 'Coming of age', 'Comedy', 'Film adaptation', 'Drama', 'Romance Film']",2011
3,3174,1588334,2011,"Jeff, Who Lives at Home","jeff,wholivesathome",33096336,/m/0h66h0p,"Jeff, Who Lives at Home",2011-09-14,4269426.0,83.0,['English Language'],['United States of America'],['Comedy film'],2011
1,3185,1667905,2011,This is not a film,thisisnotafilm,33260058,/m/0gm7f5h,This Is Not a Film,2011-05-20,,75.0,['Persian Language'],['Iran'],['Documentary'],2011
3,3196,1440161,2011,A Little Bit of Heaven,alittlebitofheaven,27995292,/m/0ch5m5g,A Little Bit of Heaven,2011-02-04,1296937.0,107.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Drama', 'Comedy']",2011
2,3204,1181614,2011,Wuthering Heights,wutheringheights,29730492,/m/0fq27fp,Wuthering Heights,2011-09-06,,123.0,['English Language'],['United Kingdom'],"['Romance Film', 'Drama']",2011
3,3207,1859446,2011,Alps,alps,30725870,/m/0gfdjyh,Alps,2011-09-01,,93.0,"['Greek Language', 'English Language']",['Greece'],['Drama'],2011
3,3215,1371585,2011,Life Without Principle,lifewithoutprinciple,33038356,/m/0h566cd,Life Without Principle,2011-09-09,,107.0,['Cantonese'],"['Hong Kong', 'China']","['Crime Fiction', 'Drama']",2011
0,3229,1701210,2011,Black Gold,blackgold,33245032,/m/0gxrs32,Black Gold,2011,3435245.0,130.0,[],"['France', 'Qatar', 'Italy', 'Tunisia']","['Drama', 'Epic']",2011
0,3229,1701210,2011,Black Gold,blackgold,31249953,/m/0gj9wt4,Black Gold,2011-12-02,,110.0,[],[],['Drama'],2011
2,3244,1441952,2011,Salmon Fishing in the Yemen,salmonfishingintheyemen,31014465,/m/0ggbfwf,Salmon Fishing in the Yemen,2011-09-10,34564651.0,112.0,"['English Language', 'American English']",['United Kingdom'],"['Romance Film', 'Drama', 'Comedy']",2011
3,3255,1233334,2011,Pariah,pariah,33025020,/m/0fpmrmq,Pariah,2011-01-20,758099.0,86.0,['English Language'],['United States of America'],['Drama'],2011
3,3262,1667307,2011,Damsels in Distress,damselsindistress,31724000,/m/0gmfxry,Damsels in Distress,2011-09-10,1006113.0,117.0,['American English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2011
2,3268,1445520,2011,Footnote,footnote,31499768,/m/0glr36k,Footnote,2011-05-14,2007451.0,103.0,['Hebrew Language'],['Israel'],['Drama'],2011
3,3276,1634122,2011,Johnny English Reborn,johnnyenglishreborn,28190354,/m/0ddcbd5,Johnny English Reborn,2011-09-15,160078586.0,101.0,['English Language'],"['France', 'Japan', 'Israel', 'United Kingdom']","['Parody', 'Thriller', 'Adventure', 'Action/Adventure', 'Comedy', 'Family Film', 'Action', 'Spy']",2011
3,3307,1847731,2011,Tomboy,tomboy,31653535,/m/0gf8q8p,Tomboy,2011-02-11,129834.0,84.0,['French Language'],['France'],['Drama'],2011
3,3325,1719071,2011,Another Happy Day,anotherhappyday,30742676,/m/0ft2bgq,Another Happy Day,2011-01-23,,115.0,['English Language'],['United States of America'],"['Black comedy', 'Drama']",2011
2,3340,1204340,2011,Tyrannosaur,tyrannosaur,29303900,/m/0ds6bmk,Tyrannosaur,2011-01-21,,91.0,['English Language'],['United Kingdom'],['Drama'],2011
3,3346,1439572,2011,Perfect Sense,perfectsense,24466540,/m/0g4nlf3,Perfect Sense,2011-01-24,,92.0,['English Language'],"['Ireland', 'Sweden', 'Denmark', 'United Kingdom', 'Germany']","['Romance Film', 'Drama', 'Science Fiction']",2011
3,3375,1541995,2011,Snow Flower and the Secret Fan,snowflowerandthesecretfan,31820610,/m/0gttpdf,Snow Flower and the Secret Fan,2011-06-24,11348205.0,120.0,[],['China'],"['Period piece', 'Drama', 'Chinese Movies', 'World cinema', 'Film adaptation']",2011
1,3428,1456472,2011,We Have a Pope,wehaveapope,31099422,/m/0gh6j94,We Have a Pope,2011-04-15,,104.0,"['Italian Language', 'Spanish Language', 'French Language', '\\ud801\\udc16\\ud801\\udc32\\ud801\\udc49\\ud801\\udc4b\\ud801\\udc4c\\ud801\\udc32', 'Latin Language', 'English Language', 'Polish Language', 'German Language']","['France', 'Italy']","['Drama', 'Comedy']",2011
3,3440,1788391,2011,Kill List,killlist,31580657,/m/0glr_6h,Kill List,2011-03-12,,95.0,['English Language'],"['England', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Horror']",2011
3,3458,1549572,2011,Another Earth,anotherearth,30296552,/m/0g5r4sy,Another Earth,2011-01-24,1776935.0,90.0,['English Language'],['United States of America'],"['Science Fiction', 'Mystery', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",2011
0,3487,1728196,2011,Hara-Kiri: Death of a Samurai,hara-kiri:deathofasamurai,31509012,/m/0gkj433,Hara-Kiri: Death of a Samurai,2011-05-19,,122.0,['Japanese Language'],"['Japan', 'United Kingdom']","['Drama', 'World cinema']",2011
3,3490,0466893,2011,Margaret,margaret,3326121,/m/095yw_,Margaret,2011-09-30,46495.0,150.0,['English Language'],['United States of America'],['Drama'],2011
3,3491,1571222,2011,A Dangerous Method,adangerousmethod,28075240,/m/0cmc26r,A Dangerous Method,2011-09-02,27462041.0,93.0,['English Language'],"['Switzerland', 'Canada', 'France', 'United Kingdom', 'Germany', 'Ireland']","['Thriller', 'Biographical film', 'Drama', 'Historical drama']",2011
1,3511,1723811,2011,Shame,shame,31147066,/m/0gh8zks,Shame,2011-09-04,17693675.0,101.0,['English Language'],['United Kingdom'],['Drama'],2011
3,3528,1836987,2011,Trishna,trishna,30750975,/m/0gfghtb,Trishna,2011-09-09,240381.0,113.0,"['Hindi Language', 'English Language']","['England', 'United Kingdom']","['Romance Film', 'Drama']",2011
0,3534,1640459,2011,Hobo with a Shotgun,hobowithashotgun,27116963,/m/0bs3gvn,Hobo With a Shotgun,2011-01-21,703372.0,86.0,['English Language'],['Canada'],"['Crime Fiction', 'Thriller', 'Horror', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Indie']",2011
1,3605,1440345,2011,This Must Be the Place,thismustbetheplace,28984353,/m/0dgpwnk,This Must Be the Place,2011-05-20,11647000.0,123.0,"['Hebrew Language', 'English Language']","['France', 'Italy', 'Ireland']","['Drama', 'Comedy']",2011
3,3606,1640484,2011,Jumping the Broom,jumpingthebroom,29266711,/m/0drw46h,Jumping the Broom,2011-05-06,37710610.0,112.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2011
3,3675,1772424,2011,Where Do We Go Now?,wheredowegonow?,29588452,/m/0fpgc26,Where do we go now?,2011-05-16,,100.0,"['Arabic Language', 'English Language', 'Russian Language']","['France', 'Italy', 'Lebanon', 'Egypt']","['Comedy film', 'Drama']",2011
1,3702,1657507,2011,Colombiana,colombiana,28763446,/m/0ddg_bs,Colombiana,2011-07-27,60965854.0,107.0,"['English Language', 'Spanish Language']","['France', 'United States of America']","['Action/Adventure', 'Thriller', 'Action', 'Drama']",2011
0,3740,1772925,2011,Jiro Dreams of Sushi,jirodreamsofsushi,35235144,/m/0gf8vcp,Jiro Dreams Of Sushi,2011,2502590.0,83.0,['Japanese Language'],['United States of America'],['Documentary'],2011
3,3768,1900893,2011,Himizu,himizu,32898313,/m/0h3sv_g,Himizu,2011-09-06,,129.0,['Japanese Language'],['Japan'],"['Crime Fiction', 'Japanese Movies', 'Drama']",2011
3,3782,1610996,2011,Absentia,absentia,33403400,/m/0h96c_c,Absentia,2011-03-03,,91.0,['American English'],['United States of America'],"['Drama', 'Horror', 'Mystery']",2011
1,3805,1629705,2011,Blackthorn,blackthorn,32984773,/m/0gfnhw0,Blackthorn,2011-04-01,,98.0,"['English Language', 'Spanish Language']","['France', 'Spain', 'United States of America', 'Bolivia']",['Western'],2011
3,3831,1672723,2011,Batman: Year One,batman:yearone,13375677,/m/0h51wq9,Batman: Year One,2011-10-18,2335106.0,64.0,[],['United States of America'],"['Action/Adventure', 'Animation']",2011
3,3895,1701990,2011,Detention,detention,30093517,/m/0g4tknw,Detention,2011-03-13,,93.0,"['English Language', 'American English']",['United States of America'],"['Horror', 'Comedy', 'Teen']",2011
2,3969,1372686,2011,Coriolanus,coriolanus,26505302,/m/0bh8x1y,Coriolanus,2011-02-14,1072602.0,123.0,['English Language'],['United Kingdom'],"['Thriller', 'Drama', 'War film']",2011
3,4070,1536410,2011,Faces in the Crowd,facesinthecrowd,27327195,/m/0bx_jwj,Faces in the Crowd,2011,,102.0,[],['Canada'],"['Thriller', 'Horror']",2011
3,4089,1205558,2011,Hick,hick,32646371,/m/0h3qp51,Hick,2011-09-10,,95.0,"['English Language', 'American English']",['United States of America'],"['Drama', 'Comedy']",2011
3,4139,1349451,2011,Butter,butter,27123043,/m/0bs3vgr,Butter,2011-09-04,105018.0,90.0,['English Language'],['United States of America'],['Comedy film'],2011
3,4307,1643222,2011,Hell,hell,35660011,/m/0h2x_mp,Hell,2011-06-28,,89.0,['German Language'],"['Switzerland', 'Germany']","['Thriller', 'Drama', 'Science Fiction', 'Horror']",2011
3,4311,1466054,2011,Cloudburst,cloudburst,33140918,/m/0h63h9r,Cloudburst,2011-09-16,,94.0,['English Language'],"['United States of America', 'Canada']","['LGBT', 'Comedy film', 'Drama', 'Adventure']",2011
3,4418,1845866,2011,Teen Spirit,teenspirit,32490636,/m/0h29cb4,Teen Spirit,2011-08-07,,,['English Language'],['United States of America'],['Drama'],2011
3,4427,1828224,2011,La Leyenda de la Llorona,laleyendadelallorona,35342638,/m/0j9nzpm,La Leyenda de la Llorona,2011-10-21,3898653.0,81.0,['Spanish Language'],['Mexico'],"['Comedy film', 'Horror', 'Adventure', 'Animation']",2011
2,4567,1948150,2011,Singham,singham,31307575,/m/0gjbm5h,Singham,2011-07-22,,138.0,['Hindi Language'],[],"['Action', 'Bollywood']",2011
1,4601,1714210,2011,Weekend,weekend,33638304,/m/0hgq853,Weekend,2011-09-25,834285.0,97.0,[],[],"['Romance Film', 'Drama']",2011
1,4914,1430607,2011,Arthur Christmas,arthurchristmas,29471340,/m/0879bpq,Arthur Christmas,2011-11-11,147419472.0,97.0,['English Language'],"['United States of America', 'United Kingdom']","['Computer Animation', 'Family Film', 'Comedy', 'Holiday Film', 'Animation']",2011
3,4941,1305591,2011,Mars Needs Moms,marsneedsmoms,25734402,/m/09v44dm,Mars Needs Moms,2011-03-09,38992758.0,88.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",2011
3,4970,1588398,2011,Sleeping Beauty,sleepingbeauty,27939556,/m/0gkhz30,Sleeping Beauty,2011-05-11,36578.0,101.0,['English Language'],['Australia'],['Drama'],2011
3,5041,1422136,2011,A Lonely Place to Die,alonelyplacetodie,27577419,/m/0c3xyr1,A Lonely Place to Die,2011-02-12,25345000.0,99.0,"['English Language', 'Serbian language']",['United Kingdom'],"['Crime Fiction', 'Thriller', 'Adventure']",2011
3,5160,0893412,2011,From Prada to Nada,frompradatonada,29176668,/m/0crst3q,From Prada to Nada,2011-01-28,3836357.0,107.0,"['English Language', 'Spanish Language']","['United States of America', 'Mexico']","['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2011
3,5267,1630036,2011,Courageous,courageous,25079197,/m/09gjm01,Courageous,2011-08-26,34522221.0,130.0,['English Language'],['United States of America'],['Drama'],2011
3,5330,2008006,2011,A Simple Life,asimplelife,31371925,/m/0gl02yg,A Simple Life,2011-09-05,3580000.0,119.0,"['Chinese language', 'Standard Cantonese', 'English Language', 'Standard Mandarin', 'Cantonese']","['Hong Kong', 'China']","['Drama', 'Chinese Movies']",2011
3,5502,1648204,2011,Lemonade Mouth,lemonademouth,28696280,/m/0czbfvm,Lemonade Mouth,2011-04-15,,106.0,['English Language'],['United States of America'],"['Television movie', 'Musical', ""Children's"", 'Comedy', 'Music', 'Family Film', 'Teen']",2011
3,5558,1660379,2011,House of Tolerance,houseoftolerance,31499647,/m/0gkh2x6,House of Tolerance,2011-05-16,,122.0,['French Language'],['France'],['Drama'],2011
3,5568,1682246,2011,Girl Walks Into a Bar,girlwalksintoabar,27995999,/m/0ch1_pm,Girl Walks into a Bar,2011-03-07,,80.0,['English Language'],['United States of America'],"['Drama', 'Fantasy', 'Comedy']",2011
3,5808,1859522,2011,Kiss Me,kissme,33496154,/m/0fq6f83,Kiss Me,2011-07-29,,105.0,['Swedish Language'],['Sweden'],"['LGBT', 'Romance Film', 'Drama']",2011
0,5828,1703199,2011,Grave Encounters,graveencounters,32435797,/m/0gyx615,Grave Encounters,2011-04-22,5408334.0,92.0,['English Language'],['Canada'],['Horror'],2011
3,5860,1767382,2011,Silent House,silenthouse,34308933,/m/0g40n95,Silent House,2011-01-21,13101672.0,87.0,['English Language'],"['France', 'United States of America']",['Horror'],2011
3,5986,1487118,2011,Chalet Girl,chaletgirl,30804670,/m/0gfjmmq,Chalet Girl,2011-02-17,4811510.0,96.0,"['German Language', 'English Language']","['Austria', 'United Kingdom', 'Germany']","['Romance Film', 'Comedy']",2011
3,6033,1604171,2011,Prom,prom,29181369,/m/0dlk12k,Prom,2011-04-29,10130219.0,104.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy', 'Teen']",2011
1,6285,1401152,2011,Unknown,unknown,26717073,/m/0bmch_x,Unknown,2011-02-16,136123083.0,111.0,"['Arabic Language', 'German Language', 'English Language', 'Turkish Language']","['United States of America', 'Canada', 'France', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Mystery', 'Action', 'Drama', 'Psychological thriller']",2011
3,6427,1683526,2011,Detachment,detachment,30261876,/m/0g55x8t,Detachment,2011-04-25,72689.0,97.0,['English Language'],['United States of America'],['Drama'],2011
3,6525,1504508,2011,Yelling to the Sky,yellingtothesky,30296356,/m/0g5s0hq,Yelling to the Sky,2011,,95.0,['English Language'],['United States of America'],"['Coming of age', 'Drama']",2011
1,7028,1563738,2011,One Day,oneday,28272795,/m/0g4pmz_,One Day,2011-08-08,56706628.0,107.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Comedy film']",2011
3,7164,1734110,2011,No One Killed Jessica,noonekilledjessica,25945167,/m/0b6f_r3,No One Killed Jessica,2011,,,['Hindi Language'],['India'],"['Crime Fiction', 'Thriller', 'World cinema', 'Drama', 'Bollywood', 'Courtroom Drama']",2011
1,7330,1437357,2011,Faust,faust,30624551,/m/0g9w0bz,Faust,2011-09-08,,140.0,"['German Language', 'Russian Language']",['Russia'],"['Fantasy', 'Drama']",2011
1,7506,1704573,2011,Bernie,bernie,29424022,/m/0dr_9t7,Bernie,2011-06-16,9191638.0,99.0,['English Language'],['United States of America'],"['Crime Fiction', 'Comedy film', 'Drama']",2011
3,7749,2066832,2011,Barbie: Princess Charm School,barbie:princesscharmschool,32573143,/m/0h1c487,Barbie: Princess Charm School,2011-09-13,,81.0,[],[],"['Family Film', 'Adventure']",2011
2,8504,1711366,2011,Dead Space: Aftermath,deadspace:aftermath,28859296,/m/0ddgm43,Dead Space: Aftermath,2011-01-25,,90.0,[],['United States of America'],"['Science Fiction', 'Anime', 'Horror', 'Animation']",2011
1,8829,1600195,2011,Abduction,abduction,28027063,/m/0cmdl80,Abduction,2011-09-22,82087155.0,106.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Action', 'Drama', 'Action/Adventure']",2011
0,8843,1456635,2011,Goon,goon,33720652,/m/0hhrs0v,Goon,2011-09-10,6423094.0,92.0,"['English Language', 'American English']","['United States of America', 'Canada']","['Sports', 'Comedy']",2011
1,9625,1233301,2011,Ironclad,ironclad,24708749,/m/04yg13l,Ironclad,2011-03-04,,121.0,"['Hungarian language', 'English Language', 'American English']","['United States of America', 'United Kingdom', 'Germany']","['Action', 'Historical fiction', 'Adventure']",2011
3,9825,1846442,2011,12 Dates of Christmas,12datesofchristmas,34059175,/m/0gyhyj4,12 Dates of Christmas,2011-12-11,,,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy film', 'Comedy']",2011
0,10223,1707391,2011,4:44 Last Day on Earth,4:44lastdayonearth,32897944,/m/0h340wm,4:44 Last Day on Earth,2011-09-07,,82.0,['English Language'],['United States of America'],"['Fantasy', 'Science Fiction', 'Drama']",2011
