Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric
764,817057,/m/03dwzc,Outland,1981-05-22,,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hfjk"": ""Western"", ""/m/09zvmj"": ""Space western"", ""/m/0hj3n7m"": ""Hybrid Western""}",1981,,16000000.0,,6.4,,0.5297653119633657,
771,399402,/m/023p33,Cinderella,1950-02-15,85000000.0,74.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",1950,0.0305470524000794,2900000.0,82100000.0,7.049957135283302,0.7881308929561841,0.7775233734020225,0.7828271331791032
777,1222278,/m/04jr3z,Vincent,1982,,6.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/06qln"": ""Stop motion"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1982,,60000.0,,8.05,,0.9847357374546842,
796,4836072,/m/0cq7kw,My Fair Lady,1964-10-21,72000000.0,172.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvh5"": ""Costume drama"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",1964,0.025874600568087,17000000.0,55000000.0,7.550000000000001,0.71630615640599,0.9237740889143293,0.8200401226601597
797,2121431,/m/06nmwj,The House of Yes,1997-10-10,626057.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy""}",1997,0.0002214228198662,1500000.0,-873943.0,6.4,0.2612312811980033,0.5297653119633657,0.3954982965806845
824,4360088,/m/0bz3jx,"Paris, je t'aime",2006-05-18,17471727.0,110.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/06mzp"": ""Switzerland"", ""/m/0f8l9c"": ""France"", ""/m/0345h"": ""Germany""}","{""/m/03q4nz"": ""World cinema"", ""/m/01tz3c"": ""Anthology"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s2s"": ""Time travel""}",2006,0.0062760829469923,13000000.0,4471727.0,6.95,0.38713255684969494,0.7516695287158939,0.5694010427827945
852,24292756,/m/07s83qp,Eyes of a Stranger,1981-02-11,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",1981,,800000.0,,6.25,,0.4626979584048846,
890,27383563,/m/0by1wkq,Looper,2012-09-28,136513833.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",2012,0.0490621218903717,30000000.0,106513833.0,7.0,0.8322240709927898,0.767887807670292,0.800055939331541
927,6244632,/m/0fymw0,Crossover,2006-09-01,7009668.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/01j1n2"": ""Coming of age"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2006,0.0025158162746106,5800000.0,1209668.0,3.2,0.3247365501941209,0.01182980347261973,0.16828317683337032
941,1231856,/m/04kkxx,For Love of the Game,1999-09-17,46112640.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",1999,0.0165701819021296,50000000.0,-3887360.0,6.449999999999999,0.21075984470327233,0.5458881892768556,0.37832401699006396
987,31636280,/m/0gx3rq1,Talaash,2012-11-30,,,"{""/m/03k50"": ""Hindi Language"", ""/m/055qm"": ""Marathi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",2012,,8510000.0,,6.95,,0.7516695287158939,
1030,5682615,/m/0dzydf,Malibu Express,1985,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/028v3"": ""Detective fiction"", ""/m/0219x_"": ""Indie"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",1985,,500000.0,,4.85,,0.08738790307193284,
1053,1157158,/m/04c13q,Death to Smoochy,2002-03-29,8382938.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",2002,0.0030093961151737,55000000.0,-46617062.0,6.099860959840568,0.009428729894620078,0.3926731539782484,0.20105094193643425
1077,4501185,/m/0c5skt,Universal Soldier: The Return,1999-07-06,10937893.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action""}",1999,0.0039276964359743,45000000.0,-34062107.0,4.2,0.026067665002773157,0.04083190230871971,0.03344978365574643
1095,5877719,/m/0fbct3,3 Strikes,2000-03-03,9832166.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/06qm3"": ""Screwball comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02kdv5l"": ""Action""}",2000,0.0035302767323717,6000000.0,3832166.0,5.300000000000001,0.3754853022739878,0.1651402404121351,0.2703127713430614
1133,1871167,/m/062mn_,Welcome to Mooseport,2004-02-20,14000000.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0cshrf"": ""Political cinema"", ""/m/02l7c8"": ""Romance Film"", ""/m/09n5t_"": ""Americana"", ""/m/01z4y"": ""Comedy""}",2004,0.0050282770099671,30000000.0,-16000000.0,5.05,0.08069883527454243,0.11581759206258348,0.09825821366856295
1138,1217079,/m/04j4tx,The Killing Fields,1984,34700291.0,142.0,"{""/m/064_8sq"": ""French Language"", ""/m/01lqm"": ""Khmer language"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/082gq"": ""War film""}",1984,0.0124683625950229,14400000.0,20300291.0,7.649966963990749,0.5471436494731003,0.9381797366914711,0.7426616930822858
1147,1472852,/m/0547w5,Down and Out in Beverly Hills,1986-01-31,91411255.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/0jdm8"": ""Remake"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1986,0.0328513816439348,14000000.0,77411255.0,6.050000000000001,0.7775929007210205,0.38647204731921386,0.5820324740201172
1159,6846215,/m/0gs973,Inkheart,2008-12-11,62450361.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",2008,0.0224422753188242,60000000.0,2450361.0,6.05,0.35108153078202997,0.3784583094829231,0.36476992013247655
1188,13934307,/m/03cnn95,Mammoth,2009-11-20,,120.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",2009,,10000000.0,,6.45,,0.5548559435222286,
1200,28903478,/m/05sqd7t,Handsome Harry,2009-04-25,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/04228s"": ""Road movie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed""}",2009,,1000000.0,,5.699999999999999,,0.2581568402976531,
1202,24708749,/m/04yg13l,Ironclad,2011-03-04,,121.0,"{""/m/02ztjwg"": ""Hungarian language"", ""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/02kdv5l"": ""Action"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03k9fj"": ""Adventure""}",2011,,25000000.0,,6.15,,0.4241556954779622,
1242,2023704,/m/06fwns,The Bone Collector,1999-08-29,151493655.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1999,0.0544461601016655,73000000.0,78493655.0,6.6,0.7806433721575152,0.6157221904216752,0.6981827812895952
1253,683122,/m/04j1zjw,Bambi,1942-08-08,267447150.0,69.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",1942,0.0961220924200247,858000.0,266589150.0,7.05,0.9481419855795896,0.7836290784201488,0.8658855319998693
1274,9457642,/m/0289n83,Man Trouble,1992,4096030.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",1992,0.0014685983353135,30.0,4096000.0,4.7,0.38130892956184137,0.07384087006296508,0.22757489981240323
1287,73395,/m/0jq8r,The Cheat,1915-12-13,,59.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",1915,,17311.0,,5.65,,0.2471856515932074,
1308,31519851,/m/0glt1gv,Crazy Eyes,2012-03-11,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2012,,10000000.0,,4.15,,0.03758824651784011,
1327,8219325,/m/026wlxw,Get Smart,2008-06-19,230685453.0,110.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gf28"": ""Parody"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2008,0.0829092263819632,80000000.0,150685453.0,6.249980305247028,0.8857459789240155,0.4535394008776951,0.6696426899008553
1341,468356,/m/02d4bc,Pieces of April,2003-01-19,3272028.0,81.0,"{""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3n6r"": ""Holiday Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",2003,0.0011724360542008,300000.0,2972028.0,6.7,0.36217415418746535,0.659988551803091,0.5110813529952782
1349,504242,/m/02j9_2,Serenity,2005-08-22,38869464.0,119.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/070yc"": ""Space opera"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/09zvmj"": ""Space western"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",2005,0.013966844135157,39000000.0,-130536.0,7.6,0.2795341098169717,0.9318832283915284,0.60570866910425
1354,129295,/m/0yx7h,Fatal Attraction,1987-09-11,320145693.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/01585b"": ""Slasher""}",1987,0.1150629696341539,14000000.0,306145693.0,6.750309834689775,0.9595119245701609,0.6876550276664759,0.8235834761183184
1360,256337,/m/01l_pn,Charlie's Angels: Full Throttle,2003-06-18,259175788.0,105.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2003,0.0931492046869499,120000000.0,139175788.0,5.050000000000001,0.8724348308374931,0.11867964128983019,0.49555723606366164
1431,9088886,/m/027x7z5,Queen of the Damned,2002-01-10,45479110.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/03npn"": ""Horror"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/04rlf"": ""Music""}",2002,0.0163424789475817,35000000.0,10479110.0,5.4,0.4584026622296173,0.18441137187559625,0.32140701705260677
1520,103022,/m/0p_ss,An Unmarried Woman,1978-03-05,24000000.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film""}",1978,0.0086224707268844,2515000.0,21485000.0,6.65,0.5560177481974486,0.6349933218851365,0.5955055350412926
1533,2080306,/m/06kt1h,Drop Zone,1994-12-09,28735315.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",1994,0.0103244346689467,45000000.0,-16264685.0,5.35,0.08014420410427066,0.1728677733257012,0.12650598871498592
1534,2002258,/m/06d6ch,Halloween 4: The Return of Michael Myers,1988-10-21,17768757.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0219x_"": ""Indie""}",1988,0.0063828412829659,5000000.0,12768757.0,5.85,0.4836383804769828,0.3081473001335623,0.39589284030527255
1564,2705410,/m/07z3q5,The Black Cat,1941-05-02,,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",1941,,176000.0,,6.25,,0.4626979584048846,
1603,3158499,/m/08w51z,Juice,1992-01-17,20146880.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1992,0.0072375847574315,5000000.0,15146880.0,7.0,0.50471436494731,0.767887807670292,0.636301086308801
1606,26554437,/m/0bh6zg4,Hall Pass,2011-02-24,83160734.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2011,0.0298859845699854,36000000.0,47160734.0,5.65,0.6858014420410427,0.2471856515932074,0.466493546817125
1611,4600218,/m/0cbymz,Gymkata,1985,5730596.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03k9fj"": ""Adventure""}",1985,0.0020560930200221,8500000.0,-2769404.0,4.550000000000001,0.22684414864115363,0.061438656744896014,0.14414140269302483
1613,31404359,/m/0g55blx,The Son of No One,2011-07-09,30680.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",2011,7.432792606584805e-06,15000000.0,-14969320.0,4.949999999999999,0.08569051580698835,0.10150734592634994,0.09359893086666915
1619,918886,/m/03pvrq,All the Queen's Men,2001,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0h7x"": ""Austria"", ""/m/0chghy"": ""Australia"", ""/m/03gj2"": ""Hungary"", ""/m/0345h"": ""Germany""}","{""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}",2001,,15000000.0,,5.449999999999999,,0.19433314253005152,
1620,1853602,/m/0614yq,Troll,1986-01-17,5450815.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/03npn"": ""Horror"", ""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/02n4kr"": ""Mystery""}",1986,0.0019555343087908,1100000.0,4350815.0,4.75,0.3843594009983361,0.0775615340583858,0.23096046752836094
1621,327427,/m/01wb95,The Greatest Story Ever Told,1965-02-15,12000000.0,260.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/06l3bl"": ""Epic"", ""/m/0hj3n57"": ""Hagiography"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1965,0.0043094382665837,20000000.0,-8000000.0,6.55,0.1543261231281198,0.5913947719900783,0.37286044755909903
1635,7585416,/m/0kvbvd,Route 666,2001,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",2001,,2300000.0,,4.65,,0.06792596832665522,
1648,628120,/m/02y96d,London After Midnight,1927-12-03,,69.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06ppq"": ""Silent film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white""}",1927,,152000.0,,6.25,,0.4626979584048846,
1649,1471831,/m/0545nh,Stop Making Sense,1984-04-24,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/0d2rhq"": ""Concert film"", ""/m/0jtdp"": ""Documentary""}",1984,,1200000.0,,8.7,,0.9994275901545506,
1664,7238588,/m/0kv1hy,Unholy,2007,,86.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",2007,,250000.0,,3.1,,0.009540164090822362,
1666,4129173,/m/0bknp6,No. 2,2006,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0ctw_b"": ""New Zealand""}","{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",2006,,5000000.0,,6.5,,0.5731730585766075,
1667,12509757,/m/048j2s,Dragonfly,2002-02-18,,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2002,,60000000.0,,6.15,,0.4241556954779622,
